Product Number,Product Name,Status
304.465.99,,TRUE
504.466.02,,TRUE
904.471.57,,FALSE
404.470.27,,FALSE
704.470.21,,TRUE
104.470.24,,FALSE
704.340.09,,FALSE
404.340.01,,FALSE
203.550.28,,TRUE
403.550.27,,FALSE
003.550.29,,TRUE
004.340.17,,FALSE
703.550.35,,TRUE
603.550.31,,TRUE
003.550.34,,TRUE
103.960.29,,FALSE
103.550.19,,TRUE
203.550.71,,TRUE
303.550.23,,TRUE
603.550.69,,TRUE
003.550.72,,TRUE
403.550.65,,TRUE
803.550.68,,TRUE
503.550.22,,TRUE
402.728.38,,FALSE
702.463.53,,FALSE
002.463.23,,FALSE
802.466.87,,FALSE
104.375.72,,FALSE
204.339.79,,FALSE
903.960.25,,FALSE
203.960.24,,FALSE
703.960.26,,FALSE
302.576.40,,TRUE
002.576.65,,TRUE
802.576.52,,TRUE
302.576.59,,TRUE
102.576.41,,TRUE
702.576.43,,TRUE
904.057.65,,TRUE
902.542.24,,FALSE
302.542.22,,FALSE
192.778.47,,TRUE
792.778.06,,TRUE
592.778.12,,TRUE
892.777.97,,TRUE
004.057.60,,TRUE
704.057.71,,TRUE
904.007.63,,TRUE
204.007.66,,TRUE
804.007.68,,TRUE
704.007.59,,TRUE
192.426.31,,TRUE
092.426.17,,TRUE
292.426.21,,TRUE
492.426.15,,TRUE
892.426.23,,TRUE
404.007.65,,TRUE
004.007.67,,TRUE
504.007.60,,TRUE
304.007.61,,TRUE
604.007.69,,TRUE
603.273.40,,FALSE
203.872.08,,TRUE
602.624.90,,TRUE
302.573.53,,FALSE
902.632.47,,TRUE
002.463.75,,TRUE
702.632.34,,TRUE
102.569.10,,TRUE
502.571.87,,TRUE
802.463.81,,FALSE
304.339.88,,TRUE
693.319.98,,TRUE
502.463.87,,TRUE
504.465.03,,FALSE
804.465.06,,TRUE
002.624.88,,TRUE
402.632.35,,FALSE
102.632.46,,TRUE
102.574.72,,TRUE
402.574.61,,TRUE
202.574.62,,TRUE
804.375.78,,TRUE
604.375.60,,FALSE
204.375.57,,FALSE
302.463.69,,FALSE
704.339.91,,TRUE
192.494.73,,FALSE
292.493.64,,TRUE
292.495.33,,TRUE
692.493.76,,TRUE
092.494.97,,TRUE
093.320.76,,TRUE
503.960.32,,FALSE
102.463.89,,TRUE
204.375.81,,TRUE
802.463.57,,TRUE
602.463.77,,TRUE
602.463.63,,TRUE
904.339.85,,TRUE
904.470.96,,FALSE
604.470.93,,FALSE
204.465.28,,FALSE
604.465.50,,TRUE
204.470.90,,FALSE
102.573.73,,FALSE
702.573.65,,FALSE
204.465.47,,TRUE
704.465.35,,TRUE
502.573.52,,FALSE
104.465.38,,TRUE
504.465.41,,TRUE
502.574.65,,TRUE
802.577.70,,FALSE
702.780.04,,FALSE
803.960.35,,FALSE
902.735.00,,TRUE
502.779.58,,TRUE
302.779.64,,FALSE
702.779.62,,TRUE
002.577.88,,FALSE
802.779.90,,TRUE
502.779.96,,TRUE
303.960.33,,FALSE
202.779.93,,TRUE
302.779.83,,TRUE
702.735.01,,TRUE
102.779.79,,TRUE
702.779.76,,TRUE
102.779.60,,TRUE
704.465.64,,TRUE
304.465.61,,TRUE
293.320.61,,TRUE
904.465.58,,TRUE
302.572.54,,TRUE
402.572.58,,TRUE
702.572.52,,TRUE
802.572.56,,TRUE
002.572.60,,TRUE
602.572.62,,TRUE
203.274.55,,TRUE
402.603.74,,TRUE
602.603.73,,TRUE
903.684.90,,TRUE
303.684.93,,TRUE
204.437.75,,FALSE
602.569.36,,TRUE
402.571.83,,TRUE
392.778.27,,TRUE
604.057.62,,TRUE
704.007.64,,TRUE
302.735.03,,TRUE
693.320.64,,TRUE
304.367.79,,TRUE
604.367.87,,TRUE
104.367.75,,TRUE
691.579.27,,TRUE
091.579.25,,TRUE
103.306.65,,FALSE
091.579.30,,TRUE
002.135.44,,TRUE
302.135.47,,TRUE
502.135.51,,TRUE
102.135.48,,TRUE
303.530.57,,TRUE
903.530.59,,TRUE
401.690.54,,TRUE
102.213.17,,TRUE
102.502.58,,TRUE
003.153.97,,TRUE
303.557.06,,TRUE
703.557.28,,TRUE
103.557.31-1,,FALSE
103.557.31-2,,FALSE
103.557.31,,TRUE
903.557.32,,TRUE
703.557.33,,TRUE
503.557.34,,TRUE
103.349.27,,TRUE
703.349.34,,TRUE
403.349.35,,FALSE
503.348.69,,TRUE
193.082.74,,TRUE
203.712.26,,FALSE
203.587.86,,TRUE
202.039.59,,FALSE
603.429.96,,FALSE
603.570.30,,TRUE
803.570.29,,TRUE
504.259.92,,TRUE
204.768.17,,FALSE
603.509.67,,FALSE
303.513.22,,FALSE
803.230.15,,FALSE
301.606.24,,FALSE
191.326.99,,FALSE
901.659.73,,TRUE
703.630.97,,FALSE
302.980.04,,FALSE
502.751.29,,TRUE
202.752.15,,FALSE
304.372.41,,TRUE
902.777.77,,FALSE
201.615.58,,TRUE
102.890.86,,TRUE
004.038.36,,FALSE
804.592.78,,TRUE
402.927.18,,FALSE
804.460.97,,TRUE
303.440.77,,FALSE
803.962.43,,TRUE
203.512.33,,TRUE
403.867.31,,TRUE
503.153.14,,TRUE
303.871.37,,TRUE
102.974.49,,FALSE
402.974.43,,FALSE
904.246.55,,FALSE
703.342.36,,TRUE
904.092.97,,TRUE
802.229.31,,FALSE
691.579.32,,FALSE
603.306.63,,FALSE
403.306.64,,FALSE
303.306.69,,FALSE
503.306.68,,FALSE
203.578.95,,TRUE
703.732.61-1,,FALSE
703.732.61-2,,FALSE
703.732.61,,TRUE
504.812.09,,TRUE
504.180.86,,FALSE
903.302.18,,TRUE
703.302.19,,TRUE
503.530.56,,TRUE
804.525.97,,FALSE
302.599.17,,TRUE
904.110.83,,TRUE
902.802.04,,TRUE
903.636.52,,FALSE
703.255.19,,TRUE
102.555.76,,FALSE
502.665.06,,TRUE
802.039.56,,TRUE
704.804.02,,TRUE
303.222.40,,TRUE
103.494.53,,TRUE
804.200.40,,TRUE
204.349.74,,TRUE
801.861.98,,FALSE
304.182.14,,FALSE
404.321.39,,FALSE
804.321.42,,FALSE
104.321.45,,FALSE
294.164.52,,FALSE
294.175.26,,TRUE
094.167.59,,TRUE
394.171.54,,TRUE
994.175.75,,FALSE
094.167.64,,TRUE
394.319.18,,TRUE
094.318.68,,TRUE
794.319.21,,TRUE
094.168.20,,TRUE
794.319.83,,TRUE
294.319.28,,TRUE
794.320.39,,TRUE
294.320.27,,TRUE
294.176.54,,TRUE
794.176.56,,TRUE
394.168.66,,TRUE
594.176.24,,TRUE
394.319.75,,TRUE
194.318.63,,FALSE
894.319.87,,TRUE
394.176.20,,TRUE
094.170.75,,TRUE
194.175.55,,TRUE
294.167.77,,TRUE
094.167.83,,FALSE
994.171.94,,TRUE
594.171.10,,TRUE
194.170.70,,TRUE
594.167.71,,TRUE
194.176.35,,TRUE
594.169.07,,TRUE
594.168.94,,TRUE
994.167.74,,TRUE
794.167.46,,FALSE
094.171.36,,TRUE
094.172.02,,TRUE
294.172.96,,TRUE
094.176.50,,FALSE
694.175.29,,TRUE
594.175.58,,FALSE
394.169.13,,TRUE
694.167.80,,FALSE
104.608.12,,TRUE
304.606.65,,TRUE
204.608.21,,TRUE
204.608.35,,TRUE
704.608.14,,TRUE
604.606.64,,TRUE
904.606.67,,TRUE
504.608.34,,TRUE
504.608.29,,TRUE
401.764.55,,TRUE
204.240.98,,FALSE
304.135.51,,FALSE
792.757.65,,TRUE
192.702.90,,TRUE
104.134.15,,FALSE
104.241.12,,FALSE
704.241.14,,FALSE
504.134.04,,FALSE
904.134.16,,FALSE
092.757.78,,TRUE
192.703.27,,TRUE
492.726.88,,TRUE
292.703.55,,TRUE
192.703.65,,TRUE
092.758.15,,TRUE
092.699.80,,TRUE
902.924.00,,TRUE
904.130.96,,FALSE
204.240.84,,FALSE
204.130.90,,FALSE
504.130.98,,FALSE
502.923.98,,TRUE
602.718.33,,FALSE
390.317.03,,TRUE
202.718.30,,FALSE
390.317.55,,FALSE
992.528.81,,TRUE
303.205.66,,TRUE
003.205.20,,FALSE
904.105.35-1,,FALSE
904.105.35-2,,FALSE
292.522.95,,FALSE
191.780.79,,TRUE
592.528.64,,TRUE
992.526.16,,TRUE
003.308.21,,TRUE
304.461.32,,FALSE
702.916.75,,TRUE
601.913.70,,FALSE
702.629.94,,FALSE
304.243.71,,FALSE
204.243.76,,FALSE
192.772.82,,TRUE
092.772.87,,TRUE
103.261.78,,TRUE
601.864.01,,TRUE
601.685.29,,TRUE
001.685.27,,TRUE
201.863.99,,TRUE
801.666.71,,FALSE
192.895.34,,FALSE
704.043.71,,FALSE
004.050.91,,FALSE
604.131.92,,FALSE
292.569.72,,FALSE
792.570.35,,FALSE
092.571.66,,FALSE
092.571.28,,FALSE
092.919.95,,FALSE
392.919.94,,FALSE
304.070.22,,FALSE
204.070.27,,FALSE
504.131.97,,FALSE
204.058.77,,FALSE
304.132.02,,FALSE
092.574.68,,FALSE
092.776.40,,FALSE
504.136.87,,FALSE
504.043.72,,FALSE
704.136.67,,FALSE
804.043.75,,FALSE
404.051.45,,FALSE
104.050.57,,FALSE
704.051.20,,FALSE
304.070.17,,FALSE
604.136.77,,FALSE
604.059.22,,FALSE
004.070.33,,FALSE
604.058.61,,FALSE
504.058.90,,FALSE
604.136.82,,FALSE
904.055.86,,FALSE
804.043.56,,FALSE
704.050.35,,FALSE
704.063.94,,FALSE
604.056.20,,FALSE
204.055.75,,FALSE
404.051.26,,FALSE
101.931.64,,TRUE
003.300.67,,TRUE
303.200.57,,TRUE
804.338.96,,TRUE
392.452.14,,FALSE
092.452.15,,FALSE
294.160.89,,TRUE
594.163.37,,TRUE
693.313.66,,FALSE
592.141.98,,FALSE
192.464.17,,FALSE
292.141.90,,FALSE
692.141.88,,FALSE
LINNMON002,,FALSE
892.222.53,,FALSE
492.464.06,,FALSE
294.162.11,,TRUE
794.163.60,,TRUE
493.308.34,,FALSE
592.464.58,,FALSE
092.142.90,,FALSE
994.161.99,,TRUE
594.163.56,,TRUE
494.163.47,,TRUE
093.313.74,,FALSE
992.464.61,,FALSE
392.299.35,,FALSE
202.610.58,,FALSE
204.902.10,,TRUE
404.736.05,,TRUE
092.464.08,,TRUE
403.537.35,,FALSE
003.537.37,,FALSE
304.736.15,,FALSE
003.617.56,,TRUE
503.611.79,,FALSE
603.537.39,,FALSE
492.464.49,,FALSE
PR-251,,FALSE
493.319.37,,TRUE
794.454.52,,TRUE
594.454.67,,TRUE
904.151.61,,TRUE
104.593.14,,FALSE
704.797.57,,TRUE
704.797.38,,TRUE
604.797.48,,TRUE
504.290.18,,FALSE
993.870.31,,TRUE
093.871.39,,TRUE
401.607.08,,TRUE
893.870.36,,TRUE
593.871.27,,TRUE
393.871.33,,TRUE
801.607.11,,TRUE
692.808.85,,FALSE
892.050.55,,FALSE
598.755.70,,FALSE
291.498.97,,FALSE
801.924.58,,TRUE
403.245.83,,FALSE
603.234.17,,FALSE
101.586.55,,FALSE
303.234.09,,FALSE
904.315.33,,TRUE
203.529.87,,TRUE
803.529.51,,TRUE
704.499.06,,TRUE
404.498.99,,TRUE
704.315.34,,TRUE
803.529.27,,TRUE
104.499.09,,TRUE
504.988.94,,TRUE
303.535.66,,TRUE
103.535.67,,FALSE
204.305.89,,TRUE
404.305.93,,TRUE
904.305.95,,TRUE
402.821.87,,TRUE
504.182.13,,TRUE
302.821.78,,TRUE
702.821.81,,TRUE
404.310.74,,TRUE
17315,,FALSE
9085SS,,FALSE
9086SS,,FALSE
10514,,FALSE
R17505,,FALSE
17550,,FALSE
9084SS,,FALSE
58186,,FALSE
58216,,FALSE
RAW209,,FALSE
RRBA476,,FALSE
58191,,FALSE
R24117,,FALSE
RBA474,,FALSE
V24112,,FALSE
58207,,FALSE
66286,,FALSE
BA414,,FALSE
BA415,,FALSE
BA418,,FALSE
BA419,,FALSE
BA420,,FALSE
RA3008,,FALSE
RR24101,,FALSE
24103,,FALSE
24105,,FALSE
BA357,,FALSE
BA479,,FALSE
89494,,FALSE
17547,,FALSE
89471,,FALSE
89472,,FALSE
R17522,,FALSE
BA439,,FALSE
WW3040,,FALSE
10517,,FALSE
17533,,FALSE
17534,,FALSE
RYF66108,,FALSE
RRV39238,,FALSE
RW105,,FALSE
RW106,,FALSE
RW107,,FALSE
RW109,,FALSE
9061SS,,FALSE
9088SS,,FALSE
201.785.92,,FALSE
904.466.24,,FALSE
102.886.85,,FALSE
992.523.67,,TRUE
292.523.80,,TRUE
892.527.87,,TRUE
803.324.25,,FALSE
504.105.37,,TRUE
303.522.51,,FALSE
203.308.15,,TRUE
292.525.54,,TRUE
892.525.94,,TRUE
803.526.54,,TRUE
403.308.19,,TRUE
803.525.69,,FALSE
202.916.68,,TRUE
602.916.71,,TRUE
902.954.65,,TRUE
902.916.79,,TRUE
202.954.64,,TRUE
704.710.30,,FALSE
304.536.98,,FALSE
202.620.05,,TRUE
603.875.79,,TRUE
403.116.32,,FALSE
903.768.57,,FALSE
202.484.44,,TRUE
704.210.40,,FALSE
302.022.66,,TRUE
302.471.37,,FALSE
304.403.33,,TRUE
503.633.76,,FALSE
393.062.74,,FALSE
904.442.53,,FALSE
304.442.51,,FALSE
703.530.60,,TRUE
303.530.62,,TRUE
804.457.81,,TRUE
203.308.63,,FALSE
802.157.18,,TRUE
703.200.55,,TRUE
303.200.95,,TRUE
701.858.30,,TRUE
501.858.31,,TRUE
202.435.97,,TRUE
601.615.80,,FALSE
402.513.41,,FALSE
804.572.36,,TRUE
903.530.64,,TRUE
603.530.65,,TRUE
303.824.51,,TRUE
803.657.17,,TRUE
804.080.62,,FALSE
605.153.22,,TRUE
803.286.78,,TRUE
904.050.44,,FALSE
393.377.13,,TRUE
204.604.06,,FALSE
401.931.29,,TRUE
802.773.96,,TRUE
204.154.66,,TRUE
604.154.69,,TRUE
904.369.98,,FALSE
304.710.27,,TRUE
102.787.14,,TRUE
902.257.88,,FALSE
102.257.92,,FALSE
302.937.23,,TRUE
101.728.16,,FALSE
703.384.04,,TRUE
802.539.89,,TRUE
404.414.74,,TRUE
901.664.68,,FALSE
401.552.31,,FALSE
403.990.31,,TRUE
503.990.21,,TRUE
002.771.97,,TRUE
002.787.24,,TRUE
801.628.90,,TRUE
801.631.73,,TRUE
001.609.32,,FALSE
803.843.01,,FALSE
903.955.92,,TRUE
903.874.55,,FALSE
303.874.63,,FALSE
304.530.90,,TRUE
904.369.79,,TRUE
203.955.95,,TRUE
803.863.76,,TRUE
003.862.62,,TRUE
303.964.05,,FALSE
302.787.08,,TRUE
803.347.59,,TRUE
003.347.58,,FALSE
305.309.94,,TRUE
103.467.51,,TRUE
202.749.23,,FALSE
220.494.24,,FALSE
302.494.76,,FALSE
503.080.21,,FALSE
002.749.24,,FALSE
903.080.24,,FALSE
202.651.79-1,,FALSE
202.651.79-2,,FALSE
790.094.51,,TRUE
390.094.53,,TRUE
390.191.88,,TRUE
590.094.47,,TRUE
790.095.64,,TRUE
692.006.43,,TRUE
491.994.62,,TRUE
692.010.15,,TRUE
391.997.78,,TRUE
092.003.06,,TRUE
192.009.52,,TRUE
091.992.18,,TRUE
292.010.17,,TRUE
202.494.86,,TRUE
990.095.63,,TRUE
590.095.60,,TRUE
792.009.68,,TRUE
391.992.69,,TRUE
592.009.69,,TRUE
003.544.97,,TRUE
603.544.99,,TRUE
203.544.96,,FALSE
403.545.08,,TRUE
MALMOK004,,FALSE
MALMOK001,,FALSE
MALMOK002,,FALSE
MALMOK003,,FALSE
MALMWH001,,FALSE
MALMWH002,,FALSE
MALMWH004,,FALSE
294.882.60,,TRUE
103.546.42,,TRUE
503.546.21,,TRUE
103.546.56,,TRUE
303.546.22,,TRUE
903.546.43,,TRUE
303.546.60,,TRUE
103.546.23,,TRUE
903.546.62,,TRUE
203.546.46,,TRUE
603.546.25,,TRUE
203.546.65,,TRUE
903.546.24,,TRUE
703.546.44,,TRUE
203.546.70,,TRUE
503.546.64,,TRUE
603.546.68,,TRUE
803.546.67,,TRUE
403.546.45,,TRUE
901.582.51,,FALSE
603.611.50,,TRUE
203.611.52,,TRUE
703.598.25,,TRUE
503.617.54,,TRUE
003.598.24,,TRUE
403.554.09,,TRUE
804.299.79,,TRUE
504.299.71,,TRUE
404.300.03,,TRUE
804.299.98,,TRUE
604.224.22,,FALSE
104.048.02,,TRUE
302.631.13,,FALSE
604.048.09,,TRUE
804.048.13,,TRUE
292.006.21,,TRUE
791.995.83,,TRUE
592.004.98,,TRUE
491.990.04,,FALSE
192.009.71,,TRUE
892.007.36,,TRUE
191.990.05,,FALSE
992.009.72,,TRUE
191.997.79,,TRUE
991.312.62,,FALSE
190.273.92,,TRUE
502.494.75,,FALSE
790.273.89,,TRUE
990.094.50,,TRUE
904.048.03,,TRUE
594.178.03,,TRUE
203.653.67,,TRUE
903.653.64,,TRUE
003.653.49,,TRUE
603.823.22,,TRUE
702.675.57,,FALSE
903.823.25,,TRUE
903.653.59,,TRUE
301.766.44,,TRUE
703.651.76,,TRUE
802.675.71,,FALSE
602.461.98,,TRUE
001.623.80,,TRUE
301.840.50,,TRUE
003.542.23,,TRUE
802.711.15,,TRUE
504.294.38,,TRUE
404.349.87,,FALSE
404.211.93,,TRUE
204.211.94,,TRUE
704.211.96,,TRUE
404.470.70,,FALSE
104.349.84,,FALSE
004.470.72,,FALSE
604.349.86,,FALSE
804.349.85,,FALSE
604.211.87,,TRUE
MM120,,FALSE
293.195.16,,FALSE
792.463.77,,TRUE
103.657.25,,TRUE
902.708.89,,TRUE
402.709.38,,TRUE
993.652.32,,FALSE
102.710.29,,TRUE
102.903.96,,FALSE
902.710.30,,TRUE
502.710.27,,TRUE
202.710.19,,TRUE
802.710.21,,TRUE
203.542.84,,TRUE
203.542.79,,TRUE
403.542.78,,TRUE
603.542.77,,TRUE
003.542.75,,TRUE
803.542.76,,TRUE
803.542.81,,TRUE
304.159.94,,TRUE
603.542.82,,TRUE
403.542.83,,TRUE
092.233.22,,TRUE
103.542.70,,TRUE
903.542.71,,TRUE
503.394.14,,FALSE
391.246.17,,TRUE
504.599.96,,TRUE
401.796.04,,TRUE
592.770.20,,TRUE
591.317.92,,FALSE
504.005.76,,FALSE
802.937.73,,TRUE
802.937.73-1,,FALSE
802.937.73-2,,FALSE
802.937.73-3,,FALSE
094.084.72,,TRUE
802.414.11,,FALSE
702.797.58,,FALSE
302.974.67,,TRUE
802.948.81,,FALSE
902.948.90,,FALSE
903.786.82,,FALSE
303.786.80,,TRUE
503.786.79,,TRUE
003.786.86,,TRUE
203.786.85,,TRUE
203.786.85-1,,FALSE
203.786.85-2,,FALSE
503.786.84,,TRUE
703.786.83,,TRUE
004.646.79,,TRUE
903.347.54,,TRUE
203.347.57,,FALSE
403.410.35,,FALSE
804.610.83,,TRUE
104.889.67,,TRUE
401.678.56,,FALSE
504.889.70,,TRUE
MALA 002,,TRUE
803.277.73,,FALSE
303.277.75,,FALSE
294.177.91,,TRUE
194.178.00,,TRUE
904.611.05,,TRUE
403.513.26,,FALSE
602.989.55,,FALSE
202.974.58,,FALSE
203.428.42,,FALSE
003.530.68,,FALSE
701.355.95,,TRUE
003.878.03,,TRUE
602.711.02,,TRUE
402.710.99,,TRUE
302.711.08,,TRUE
702.711.06,,TRUE
302.711.13,,TRUE
193.195.26,,FALSE
702.801.01,,TRUE
302.801.03,,TRUE
892.463.72,,TRUE
803.657.36,,TRUE
592.463.78,,TRUE
701.722.05,,TRUE
303.602.27,,TRUE
902.710.25,,TRUE
102.708.93,,TRUE
103.960.34,,FALSE
103.964.49-2,,FALSE
103.964.49-1,,FALSE
191.246.23,,TRUE
703.042.39,,FALSE
303.042.36,,FALSE
104.007.62,,TRUE
103.976.70-2,,FALSE
103.967.98,,FALSE
704.228.55,,TRUE
404.213.91,,TRUE
901.670.95,,FALSE
703.862.49,,TRUE
103.742.30,,FALSE
801.607.92,,TRUE
302.948.88,,FALSE
801.794.33,,TRUE
202.410.46,,FALSE
902.410.43,,FALSE
803.687.73,,TRUE
803.509.71,,FALSE
504.005.76-1,,FALSE
504.005.76-2,,FALSE
504.005.76-3,,FALSE
103.485.85,,TRUE
991.580.20,,TRUE
391.580.18,,TRUE
691.580.26,,TRUE
803.306.62,,FALSE
803.306.57,,FALSE
003.306.61,,FALSE
203.306.84,,FALSE
203.306.60,,FALSE
191.580.24,,TRUE
401.925.49,,FALSE
MM20,,FALSE
604.073.65,,TRUE
903.203.23,,TRUE
003.203.13,,TRUE
803.203.14,,TRUE
103.203.22,,TRUE
004.770.40,,TRUE
004.681.06,,TRUE
804.681.07,,TRUE
704.680.80,,TRUE
204.770.39,,TRUE
404.476.78,,TRUE
804.476.81,,FALSE
004.394.73,,TRUE
892.398.28,,TRUE
592.084.23,,TRUE
392.084.24,,TRUE
692.117.12,,FALSE
403.556.59,,TRUE
803.556.57,,TRUE
903.659.29,,FALSE
203.659.42,,FALSE
204.019.02,,TRUE
803.498.50,,TRUE
003.660.04,,FALSE
403.838.17,,TRUE
303.914.22,,FALSE
103.660.08,,FALSE
103.834.80,,TRUE
003.498.54,,TRUE
792.084.22,,TRUE
104.150.37,,FALSE
403.513.12,,TRUE
norsborgred001,,FALSE
503.042.21,,FALSE
803.042.10,,FALSE
803.040.69,,FALSE
103.041.81,,FALSE
803.192.97,,FALSE
003.037.52,,FALSE
904.057.89,,TRUE
304.381.65,,FALSE
003.414.95,,TRUE
504.554.65,,FALSE
303.414.94,,TRUE
103.416.02,,FALSE
903.437.96,,FALSE
804.351.12,,FALSE
304.351.19,,FALSE
404.351.09,,FALSE
104.351.15,,FALSE
093.188.05,,FALSE
404.865.80,,FALSE
903.436.64,,TRUE
804.514.99,,FALSE
902.823.83,,TRUE
202.823.86,,TRUE
301.622.08,,TRUE
402.838.27,,FALSE
602.841.90,,FALSE
802.336.04,,FALSE
502.336.05,,FALSE
302.336.06,,TRUE
702.002.70,,FALSE
903.657.93,,TRUE
001.620.97,,FALSE
403.657.95,,FALSE
804.238.83,,TRUE
704.223.94,,TRUE
003.556.61,,TRUE
003.834.85,,TRUE
404.216.64,,FALSE
804.216.57,,FALSE
303.733.62,,TRUE
903.695.50,,TRUE
203.695.96,,FALSE
903.696.06-1,,FALSE
903.696.06-3,,FALSE
903.696.06,,TRUE
903.696.06-2,,FALSE
703.626.82,,TRUE
503.626.83,,FALSE
403.041.89,,FALSE
404.526.22,,FALSE
904.712.46,,TRUE
003.124.93,,TRUE
101.895.48,,TRUE
002.493.31,,TRUE
102.589.14,,TRUE
902.643.03,,TRUE
202.666.78,,FALSE
OLOVSET4,,FALSE
702.643.04,,TRUE
201.672.11,,TRUE
210.672.11,,FALSE
201.672.06,,TRUE
103.485.90,,TRUE
304.743.42,,FALSE
104.743.43,,FALSE
104.013.42,,FALSE
894.160.29,,TRUE
404.750.20,,TRUE
604.750.57,,TRUE
904.750.65,,TRUE
003.516.01,,FALSE
602.756.85,,TRUE
603.516.03,,FALSE
605.327.98,,TRUE
702.756.18,,TRUE
504.042.92,,FALSE
302.755.59,,TRUE
504.928.92,,TRUE
204.774.16,,TRUE
604.928.96,,TRUE
302.756.20,,TRUE
704.774.33,,TRUE
403.599.97,,TRUE
302.341.06,,FALSE
602.589.16,,TRUE
203.189.41,,TRUE
403.920.82,,TRUE
301.934.84,,TRUE
204.417.81,,TRUE
304.417.85,,FALSE
504.417.70,,TRUE
303.133.25,,TRUE
703.542.91,,FALSE
493.301.60,,FALSE
793.301.54,,FALSE
393.301.13,,FALSE
293.362.81,,FALSE
793.362.74,,TRUE
793.291.41,,TRUE
393.288.98,,TRUE
093.289.13,,FALSE
393.362.90,,TRUE
293.955.67,,FALSE
393.249.42,,TRUE
493.293.07,,FALSE
493.293.12,,FALSE
593.293.02,,FALSE
793.305.16,,FALSE
093.247.12,,TRUE
593.318.71,,FALSE
193.250.23,,FALSE
293.307.50,,FALSE
193.842.58,,FALSE
493.304.76,,FALSE
193.304.30,,FALSE
793.958.81,,FALSE
393.958.97,,FALSE
493.958.68,,FALSE
593.958.20,,FALSE
193.307.41,,FALSE
093.305.72,,FALSE
693.856.13,,FALSE
693.306.54,,FALSE
893.306.05,,FALSE
493.306.31,,FALSE
893.250.53,,FALSE
293.307.31,,FALSE
193.307.36,,FALSE
993.305.77,,FALSE
093.309.92,,FALSE
893.293.53,,TRUE
393.362.85,,TRUE
693.846.56,,TRUE
793.856.03,,FALSE
493.959.86,,FALSE
293.959.73,,FALSE
793.959.75,,FALSE
993.301.91,,FALSE
593.301.93,,FALSE
293.362.95,,FALSE
893.363.01,,FALSE
593.857.03,,FALSE
693.363.16,,FALSE
093.250.28,,FALSE
593.957.97,,TRUE
193.958.17,,TRUE
293.250.51,,TRUE
293.249.47,,FALSE
093.295.16,,FALSE
693.295.23,,FALSE
293.961.66,,FALSE
093.209.12,,FALSE
693.295.61,,FALSE
199.309.41,,FALSE
098.960.37,,FALSE
398.960.45,,FALSE
799.308.96,,TRUE
098.960.18,,TRUE
398.960.26,,TRUE
090.546.11,,TRUE
190.548.37,,TRUE
198.960.27,,TRUE
090.549.13,,FALSE
598.960.54,,FALSE
490.549.11,,TRUE
198.960.65,,TRUE
293.311.13,,FALSE
593.313.38,,FALSE
193.313.16,,FALSE
192.180.18,,FALSE
493.311.07,,FALSE
093.310.72,,FALSE
193.856.96,,TRUE
192.179.95,,TRUE
593.311.21,,FALSE
693.313.52,,TRUE
193.313.21,,FALSE
392.213.74,,TRUE
392.183.43,,FALSE
192.185.13,,TRUE
303.551.22,,FALSE
302.502.76,,FALSE
902.502.78,,FALSE
602.224.18,,FALSE
202.224.20,,FALSE
802.224.22,,FALSE
402.224.24,,FALSE
202.502.67,,FALSE
602.502.65,,FALSE
804.733.64,,TRUE
204.733.76,,TRUE
492.517.61,,FALSE
703.551.20,,FALSE
393.856.81,,FALSE
993.314.40,,FALSE
093.856.73,,TRUE
393.856.76,,FALSE
393.242.49,,FALSE
493.246.87,,FALSE
493.314.28,,TRUE
393.305.61,,TRUE
203.960.38,,FALSE
103.551.23,,FALSE
803.551.29,,FALSE
303.551.41,,FALSE
603.960.36,,FALSE
203.551.08,,FALSE
003.551.14,,FALSE
403.551.26,,FALSE
403.551.12,,TRUE
503.551.21,,TRUE
903.551.24,,TRUE
203.551.27,,TRUE
803.551.10,,FALSE
503.551.16,,TRUE
003.551.28,,TRUE
803.551.34,,FALSE
103.551.37,,TRUE
503.551.40,,TRUE
903.551.19,,TRUE
603.551.25,,TRUE
403.551.31,,TRUE
903.551.43,,TRUE
103.551.18,,TRUE
103.551.42,,TRUE
003.551.33,,TRUE
003.551.09,,TRUE
603.551.30,,TRUE
403.960.37,,FALSE
503.551.35,,FALSE
203.551.13,,TRUE
KJ5SLV,,FALSE
H369CP,,FALSE
JC3955,,FALSE
JJZLH6,,FALSE
K8CNTG,,FALSE
K9HB2S,,FALSE
KJ5RYL,,FALSE
K8CQ6L,,FALSE
JF3RDS,,FALSE
design code KZ87T7,,TRUE
JC38BL,,FALSE
693.001.00,,FALSE
492.449.02,,FALSE
190.960.50,,FALSE
392.860.73,,FALSE
692.860.76,,FALSE
893.057.62,,FALSE
693.057.96,,FALSE
692.999.17,,FALSE
493.000.83,,FALSE
293.057.79,,FALSE
493.058.15,,FALSE
292.278.71,,TRUE
592.276.43,,FALSE
892.449.38,,FALSE
593.061.74,,FALSE
193.061.90,,FALSE
191.285.60,,FALSE
093.057.99,,FALSE
892.449.57,,TRUE
292.449.60,,FALSE
192.468.65,,FALSE
491.795.48,,FALSE
992.190.47,,FALSE
691.805.98,,FALSE
592.449.25,,TRUE
293.035.01,,TRUE
492.449.35,,FALSE
893.043.38,,TRUE
191.815.62,,FALSE
190.301.39,,TRUE
792.465.94,,TRUE
993.058.13,,FALSE
591.805.94,,FALSE
